"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0734463276836158,0.0734463276836158,0.0564971751412429,0.107344632768362,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0734463276836158,0.0734463276836158,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0734463276836158,0.0564971751412429,0.0734463276836158
"2",0.0734463276836158,0.0734463276836158,0.0734463276836158,0.124293785310734,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.0903954802259887,0.0564971751412429,0.0564971751412429
"3",0.0698924731182796,0.0537634408602151,0.0698924731182796,0.166666666666667,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0698924731182796,0.0537634408602151,0.0698924731182796,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0698924731182796,0.0537634408602151
"4",0.0512820512820513,0.0512820512820513,0.0512820512820513,0.205128205128205,0.0666666666666667,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0512820512820513,0.0666666666666667,0.0512820512820513
"5",0.0476190476190476,0.0476190476190476,0.0476190476190476,0.19047619047619,0.0476190476190476,0.0476190476190476,0.0619047619047619,0.0476190476190476,0.0476190476190476,0.104761904761905,0.0619047619047619,0.0761904761904762,0.0476190476190476,0.0619047619047619,0.0619047619047619
"6",0.0497512437810945,0.0646766169154229,0.0646766169154229,0.139303482587065,0.0796019900497513,0.0646766169154229,0.0646766169154229,0.0497512437810945,0.0646766169154229,0.0796019900497513,0.0497512437810945,0.0646766169154229,0.0646766169154229,0.0497512437810945,0.0497512437810945
"7",0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0619047619047619,0.0476190476190476,0.0761904761904762,0.133333333333333,0.0761904761904762,0.0761904761904762,0.119047619047619,0.0476190476190476,0.0619047619047619,0.0476190476190476,0.0619047619047619,0.0476190476190476
"8",0.0483091787439614,0.0483091787439614,0.0483091787439614,0.0628019323671498,0.0483091787439614,0.0628019323671498,0.106280193236715,0.106280193236715,0.0772946859903382,0.0772946859903382,0.0483091787439614,0.0483091787439614,0.0772946859903382,0.0917874396135266,0.0483091787439614
"9",0.045045045045045,0.0585585585585586,0.045045045045045,0.045045045045045,0.045045045045045,0.045045045045045,0.0990990990990991,0.0720720720720721,0.112612612612613,0.0990990990990991,0.0720720720720721,0.045045045045045,0.045045045045045,0.126126126126126,0.045045045045045
"10",0.0476190476190476,0.0619047619047619,0.0476190476190476,0.0619047619047619,0.0476190476190476,0.0476190476190476,0.104761904761905,0.0619047619047619,0.119047619047619,0.0476190476190476,0.0476190476190476,0.0761904761904762,0.0476190476190476,0.0904761904761905,0.0904761904761905
"11",0.0593607305936073,0.045662100456621,0.0730593607305936,0.114155251141553,0.0730593607305936,0.045662100456621,0.0593607305936073,0.114155251141553,0.0593607305936073,0.045662100456621,0.0730593607305936,0.045662100456621,0.045662100456621,0.0730593607305936,0.0730593607305936
"12",0.0646766169154229,0.0497512437810945,0.0497512437810945,0.0796019900497513,0.0497512437810945,0.0646766169154229,0.0945273631840796,0.0945273631840796,0.0646766169154229,0.0497512437810945,0.0796019900497513,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.109452736318408
"13",0.0476190476190476,0.0761904761904762,0.161904761904762,0.0761904761904762,0.0761904761904762,0.0476190476190476,0.0619047619047619,0.0619047619047619,0.0619047619047619,0.0476190476190476,0.0761904761904762,0.0476190476190476,0.0476190476190476,0.0619047619047619,0.0476190476190476
"14",0.0808080808080808,0.0656565656565657,0.126262626262626,0.0505050505050505,0.095959595959596,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0656565656565657,0.0656565656565657,0.095959595959596,0.0505050505050505
